UserId,SessionId,ArticleId_served,rating
2786,2,3062,5
2786,2,1745,4
2786,2,1711,4
2786,2,2325,2
2786,2,3086,2
2786,2,1735,4
2786,2,1444,1
2786,2,3799,4
2786,2,4561,3
2786,2,1870,5
2786,3,3170,4
2786,3,3868,4
2786,3,291,4
2786,3,2375,2
2786,3,3471,2
2786,3,4165,4
2786,3,1822,2
2786,3,4071,4
2786,3,1527,1
2786,3,1636,2
2786,4,1240,5
2786,4,3174,1
2786,4,4520,5
2786,4,2581,5
2786,4,1142,4
2786,4,1445,5
2786,4,669,1
2786,4,2940,5
2786,4,2480,2
2786,4,1921,5
2787,1,1137,4
2787,1,3226,1
2787,1,1168,4
2787,1,3698,3
2787,1,4071,3
2787,1,3939,2
2787,1,211,2
2787,1,2893,2
2787,1,650,1
2787,1,3378,3
2787,2,1042,3
2787,2,3582,1
2787,2,237,5
2787,2,4168,2
2787,2,1535,1
2787,2,1181,5
2787,2,4021,5
2787,2,1759,4
2787,2,648,1
2787,2,1446,3
2787,3,2601,1
2787,3,3226,3
2787,3,4198,3
2787,3,3955,1
2787,3,1694,4
2787,3,3061,2
2787,3,3103,1
2787,3,42,1
2787,3,4719,3
2787,3,4575,3
2787,4,4601,2
2787,4,3496,4
2787,4,2933,2
2787,4,4451,4
2787,4,2421,5
2787,4,1361,5
2787,4,2338,1
2787,4,3274,1
2787,4,4633,5
2787,4,4522,4
2788,1,260,3
2788,1,1632,5
2788,1,3056,3
2788,1,2,1
2788,1,2518,5
2788,1,1534,2
2788,1,891,3
2788,1,2962,5
2788,1,4092,4
2788,1,1768,2
2789,1,609,1
2789,1,127,2
2789,1,701,3
2789,1,1234,5
2789,1,4457,5
2789,1,3277,1
2789,1,2183,1
2789,1,2573,4
2789,1,782,3
2789,1,783,2
2789,2,2902,1
2789,2,142,4
2789,2,3066,2
2789,2,112,3
2789,2,2555,4
2789,2,3343,1
2789,2,189,2
2789,2,1043,1
2789,2,2435,3
2789,2,4657,2
2789,3,320,5
2789,3,3332,1
2789,3,438,3
2789,3,39,4
2789,3,1630,1
2789,3,3161,5
2789,3,3316,2
2789,3,1109,2
2789,3,2547,2
2789,3,131,3
2789,4,3061,2
2789,4,2563,2
2789,4,2976,5
2789,4,1931,5
2789,4,1374,1
2789,4,3477,5
2789,4,4357,1
2789,4,1960,2
2789,4,497,4
2789,4,2521,3
2789,5,3775,3
2789,5,3743,3
2789,5,4272,4
2789,5,3414,4
2789,5,5,5
2789,5,2109,5
2789,5,4139,2
2789,5,4013,3
2789,5,1223,3
2789,5,4816,4
2789,6,2311,3
2789,6,3068,1
2789,6,4238,1
2789,6,2638,3
2789,6,3181,2
2789,6,1442,4
2789,6,4612,4
2789,6,4256,1
2789,6,2452,3
2789,6,698,4
2790,1,1448,3
2790,1,517,2
2790,1,3947,4
2790,1,1069,2
2790,1,867,3
2790,1,2652,5
2790,1,1781,3
2790,1,2406,2
2790,1,868,4
2790,1,1087,3
2790,2,4074,3
2790,2,638,5
2790,2,1602,2
2790,2,214,3
2790,2,2900,3
2790,2,3847,2
2790,2,2484,5
2790,2,1652,2
2790,2,1515,1
2790,2,4739,4
2791,1,2695,1
2791,1,2210,5
2791,1,3262,5
2791,1,793,1
2791,1,3552,3
2791,1,2076,1
2791,1,4433,1
2791,1,1158,2
2791,1,3842,2
2791,1,27,3
2791,2,2677,2
2791,2,532,1
2791,2,3369,5
2791,2,276,4
2791,2,3216,1
2791,2,511,2
2791,2,1210,5
2791,2,1638,5
2791,2,1803,4
2791,2,435,1
2791,3,620,4
2791,3,1469,5
2791,3,2949,3
2791,3,3444,2
2791,3,4148,5
2791,3,2965,2
2791,3,3629,5
2791,3,4686,3
2791,3,201,4
2791,3,2787,3
2791,4,4507,4
2791,4,3384,2
2791,4,2260,5
2791,4,4465,3
2791,4,4820,5
2791,4,1424,5
2791,4,2985,1
2791,4,2249,3
2791,4,439,5
2791,4,4744,3
2791,5,547,1
2791,5,455,5
2791,5,4688,4
2791,5,2820,5
2791,5,1960,2
2791,5,2171,2
2791,5,4586,5
2791,5,3423,2
2791,5,2477,4
2791,5,2272,5
2792,1,1802,2
2792,1,1165,4
2792,1,3284,1
2792,1,2499,2
2792,1,46,5
2792,1,3071,1
2792,1,3266,2
2792,1,2282,4
2792,1,3882,3
2792,1,2080,5
2793,1,2189,1
2793,1,3403,3
2793,1,1873,4
2793,1,1126,2
2793,1,1152,1
2793,1,3575,3
2793,1,3121,3
2793,1,2907,5
2793,1,1086,5
2793,1,1400,3
2793,2,4180,5
2793,2,3694,2
2793,2,3062,2
2793,2,1649,5
2793,2,2909,3
2793,2,2985,3
2793,2,2312,2
2793,2,1729,1
2793,2,3660,5
2793,2,398,3
2794,1,4814,1
2794,1,3186,5
2794,1,3314,2
2794,1,2927,3
2794,1,227,3
2794,1,1581,2
2794,1,28,5
2794,1,3194,2
2794,1,4584,1
2794,1,3999,1
2794,2,3457,1
2794,2,270,1
2794,2,4157,4
2794,2,4630,2
2794,2,1975,4
2794,2,2212,2
2794,2,736,1
2794,2,2669,2
2794,2,4396,1
2794,2,1160,4
2794,3,862,4
2794,3,53,3
2794,3,2516,5
2794,3,2298,4
2794,3,560,4
2794,3,2409,1
2794,3,3392,5
2794,3,2614,2
2794,3,4516,4
2794,3,68,4
2794,4,3082,3
2794,4,664,2
2794,4,2633,4
2794,4,1188,1
2794,4,3571,5
2794,4,2140,4
2794,4,3683,2
2794,4,4464,5
2794,4,1688,4
2794,4,2514,4
2795,1,3078,2
2795,1,4495,3
2795,1,1702,5
2795,1,296,4
2795,1,178,2
2795,1,3370,5
2795,1,1313,2
2795,1,610,1
2795,1,4762,3
2795,1,1548,2
2795,2,3849,2
2795,2,2838,5
2795,2,2462,4
2795,2,1562,4
2795,2,1007,5
2795,2,2278,3
2795,2,35,3
2795,2,3690,5
2795,2,887,4
2795,2,1910,5
2796,1,1233,3
2796,1,2633,5
2796,1,373,2
2796,1,1854,5
2796,1,1830,1
2796,1,714,3
2796,1,1995,5
2796,1,259,2
2796,1,1781,2
2796,1,3277,4
2796,2,3328,3
2796,2,4301,2
2796,2,4080,2
2796,2,1131,5
2796,2,906,5
2796,2,604,5
2796,2,1042,2
2796,2,2886,3
2796,2,1062,5
2796,2,667,4
2796,3,1198,3
2796,3,3270,1
2796,3,4371,5
2796,3,3067,4
2796,3,2462,2
2796,3,4667,4
2796,3,2674,1
2796,3,2509,1
2796,3,1226,4
2796,3,2455,3
2796,4,1931,3
2796,4,872,5
2796,4,3779,5
2796,4,540,1
2796,4,517,4
2796,4,1705,2
2796,4,1534,4
2796,4,4140,2
2796,4,2929,3
2796,4,381,1
2796,5,1140,1
2796,5,4078,5
2796,5,4236,5
2796,5,3172,4
2796,5,1699,4
2796,5,1623,3
2796,5,33,5
2796,5,4190,5
2796,5,1623,4
2796,5,1024,2
2796,6,3829,5
2796,6,335,4
2796,6,926,5
2796,6,3847,1
2796,6,4522,1
2796,6,4247,1
2796,6,2271,1
2796,6,4292,3
2796,6,4810,3
2796,6,4089,5
2796,7,3569,3
2796,7,237,2
2796,7,841,2
2796,7,737,1
2796,7,48,2
2796,7,47,1
2796,7,798,2
2796,7,4703,2
2796,7,963,1
2796,7,3581,5
2797,1,144,4
2797,1,2548,2
2797,1,391,2
2797,1,3405,3
2797,1,1771,3
2797,1,4757,1
2797,1,3298,2
2797,1,2447,3
2797,1,2562,3
2797,1,1522,1
2797,2,3376,5
2797,2,3474,2
2797,2,3920,1
2797,2,2527,1
2797,2,406,5
2797,2,2064,2
2797,2,453,1
2797,2,2686,1
2797,2,1489,1
2797,2,4237,2
2797,3,1553,3
2797,3,3189,3
2797,3,2322,5
2797,3,3041,5
2797,3,1509,3
2797,3,3706,1
2797,3,2180,3
2797,3,2269,5
2797,3,653,4
2797,3,718,1
2797,4,4095,4
2797,4,3255,2
2797,4,4657,1
2797,4,3431,1
2797,4,1970,2
2797,4,99,1
2797,4,4711,5
2797,4,1400,2
2797,4,4076,2
2797,4,2795,3
2798,1,1958,2
2798,1,1489,1
2798,1,1135,4
2798,1,3161,5
2798,1,211,2
2798,1,1478,2
2798,1,1964,3
2798,1,4021,5
2798,1,938,1
2798,1,559,3
2798,2,2206,4
2798,2,1549,5
2798,2,414,2
2798,2,2063,3
2798,2,2051,5
2798,2,980,2
2798,2,4625,1
2798,2,3835,5
2798,2,2900,5
2798,2,621,4
2799,1,2548,3
2799,1,105,3
2799,1,606,2
2799,1,3769,3
2799,1,3696,5
2799,1,726,3
2799,1,422,4
2799,1,1793,5
2799,1,3326,4
2799,1,1704,3
2799,2,372,4
2799,2,200,5
2799,2,2074,5
2799,2,2032,5
2799,2,692,3
2799,2,1182,2
2799,2,3138,1
2799,2,1996,2
2799,2,255,3
2799,2,1527,5
2799,3,4795,2
2799,3,4072,1
2799,3,2252,1
2799,3,3389,2
2799,3,4598,2
2799,3,4100,3
2799,3,1662,4
2799,3,4174,2
2799,3,3534,1
2799,3,2063,5
2799,4,3324,1
2799,4,4673,1
2799,4,645,3
2799,4,1000,5
2799,4,474,2
2799,4,3799,2
2799,4,1288,5
2799,4,1569,5
2799,4,4795,3
2799,4,979,5
2799,5,362,5
2799,5,930,2
2799,5,4644,2
2799,5,2143,4
2799,5,4536,5
2799,5,1000,3
2799,5,1575,3
2799,5,3395,4
2799,5,2369,5
2799,5,982,5
2800,1,1106,3
2800,1,3680,4
2800,1,3859,4
2800,1,3913,3
2800,1,1142,4
2800,1,75,3
2800,1,2720,3
2800,1,826,4
2800,1,4136,1
2800,1,591,5
2800,2,630,2
2800,2,1111,2
2800,2,121,3
2800,2,804,4
2800,2,1812,1
2800,2,3487,1
2800,2,3920,2
2800,2,3818,4
2800,2,2379,1
2800,2,1349,1
2801,1,3854,4
2801,1,1346,4
2801,1,3487,5
2801,1,297,4
2801,1,2566,2
2801,1,4553,3
2801,1,4233,1
2801,1,768,3
2801,1,2215,4
2801,1,3185,2
2802,1,1455,5
2802,1,2790,5
2802,1,4076,1
2802,1,2068,5
2802,1,4761,1
2802,1,1750,1
2802,1,1528,2
2802,1,881,2
2802,1,3310,5
2802,1,1984,5
2802,2,1683,1
2802,2,1250,4
2802,2,2780,2
2802,2,212,4
2802,2,871,2
2802,2,191,2
2802,2,2123,1
2802,2,2600,2
2802,2,3749,3
2802,2,1503,1
2802,3,3770,1
2802,3,3248,4
2802,3,4210,3
2802,3,2728,3
2802,3,4132,1
2802,3,1373,3
2802,3,4216,1
2802,3,1722,3
2802,3,4604,2
2802,3,4505,3
2802,4,4727,1
2802,4,945,2
2802,4,3474,4
2802,4,3814,2
2802,4,240,4
2802,4,1255,3
2802,4,3976,4
2802,4,598,1
2802,4,2611,1
2802,4,172,4
2802,5,2383,1
2802,5,3541,4
2802,5,683,1
2802,5,4292,4
2802,5,4051,4
2802,5,1227,3
2802,5,3302,2
2802,5,1195,3
2802,5,431,3
2802,5,1819,5
2803,1,4286,4
2803,1,4778,3
2803,1,2613,4
2803,1,866,2
2803,1,3133,5
2803,1,2015,3
2803,1,3024,1
2803,1,2937,2
2803,1,2919,5
2803,1,3052,5
2803,2,2086,1
2803,2,615,5
2803,2,2398,5
2803,2,1081,5
2803,2,2801,1
2803,2,1588,2
2803,2,3404,3
2803,2,656,2
2803,2,3866,4
2803,2,3560,4
2804,1,2601,4
2804,1,1857,4
2804,1,2759,4
2804,1,3493,3
2804,1,3215,3
2804,1,4211,5
2804,1,4166,3
2804,1,1084,2
2804,1,645,2
2804,1,2283,1
2804,2,3769,4
2804,2,3699,3
2804,2,3462,3
2804,2,2313,5
2804,2,3313,5
2804,2,2240,1
2804,2,1891,3
2804,2,1859,3
2804,2,2958,1
2804,2,1256,3
2804,3,931,3
2804,3,3683,2
2804,3,2918,3
2804,3,4747,1
2804,3,2366,2
2804,3,98,4
2804,3,1351,2
2804,3,3951,5
2804,3,1220,1
2804,3,2398,2
2804,4,610,2
2804,4,1855,5
2804,4,3827,1
2804,4,4827,2
2804,4,2319,4
2804,4,2426,4
2804,4,3557,2
2804,4,778,3
2804,4,1506,5
2804,4,2455,3
2804,5,641,1
2804,5,2131,1
2804,5,815,5
2804,5,3637,5
2804,5,4364,3
2804,5,4151,2
2804,5,1337,4
2804,5,3813,2
2804,5,1624,1
2804,5,4063,2
2805,1,3051,5
2805,1,4592,1
2805,1,469,4
2805,1,1065,5
2805,1,1368,2
2805,1,2158,4
2805,1,2078,1
2805,1,2841,4
2805,1,3496,2
2805,1,2441,2
2805,2,1796,2
2805,2,4237,5
2805,2,3268,3
2805,2,2854,4
2805,2,4711,5
2805,2,4023,5
2805,2,1279,4
2805,2,2838,2
2805,2,342,2
2805,2,396,2
2806,1,3314,2
2806,1,982,1
2806,1,4125,1
2806,1,2501,1
2806,1,1737,5
2806,1,1122,1
2806,1,2436,2
2806,1,2429,4
2806,1,2800,3
2806,1,568,2
2806,2,2072,3
2806,2,4526,4
2806,2,3527,4
2806,2,3209,1
2806,2,3692,4
2806,2,151,4
2806,2,1212,2
2806,2,1231,2
2806,2,3554,3
2806,2,3579,5
2806,3,2942,3
2806,3,857,1
2806,3,3948,4
2806,3,2424,2
2806,3,1606,1
2806,3,2136,2
2806,3,4822,4
2806,3,2807,5
2806,3,1451,3
2806,3,3582,5
2806,4,3607,2
2806,4,2515,5
2806,4,4030,4
2806,4,4792,3
2806,4,3307,5
2806,4,2420,5
2806,4,4523,5
2806,4,322,5
2806,4,332,5
2806,4,614,1
2806,5,2664,2
2806,5,2535,2
2806,5,3283,4
2806,5,4191,3
2806,5,1297,4
2806,5,3365,1
2806,5,363,2
2806,5,654,4
2806,5,2603,3
2806,5,429,4
2807,1,2606,2
2807,1,1440,3
2807,1,4551,4
2807,1,346,4
2807,1,3305,3
2807,1,1243,1
2807,1,3627,3
2807,1,3114,4
2807,1,2272,2
2807,1,954,1
2807,2,1579,4
2807,2,1110,4
2807,2,3532,1
2807,2,3722,3
2807,2,1075,3
2807,2,2707,2
2807,2,4585,1
2807,2,4203,3
2807,2,867,5
2807,2,4551,4
2807,3,4609,5
2807,3,1592,1
2807,3,1686,3
2807,3,3593,2
2807,3,1815,2
2807,3,4535,2
2807,3,3704,2
2807,3,4599,1
2807,3,715,5
2807,3,1017,3
2807,4,447,1
2807,4,369,3
2807,4,3551,4
2807,4,450,4
2807,4,1996,1
2807,4,3340,5
2807,4,4139,2
2807,4,4597,3
2807,4,138,4
2807,4,450,4
2807,5,2880,4
2807,5,3376,5
2807,5,2284,5
2807,5,260,2
2807,5,3794,1
2807,5,3763,1
2807,5,687,2
2807,5,2822,5
2807,5,980,4
2807,5,4258,1
2807,6,816,1
2807,6,3924,5
2807,6,3989,5
2807,6,2093,4
2807,6,4050,2
2807,6,2093,4
2807,6,2653,1
2807,6,3992,4
2807,6,2054,4
2807,6,3143,2
2808,1,1911,1
2808,1,4761,2
2808,1,2243,1
2808,1,4349,3
2808,1,3151,1
2808,1,4402,5
2808,1,1720,5
2808,1,1728,2
2808,1,1700,4
2808,1,3688,4
2808,2,4211,5
2808,2,1948,4
2808,2,4256,5
2808,2,2333,5
2808,2,4116,2
2808,2,4136,3
2808,2,790,1
2808,2,2009,1
2808,2,3683,4
2808,2,112,1
2808,3,4428,2
2808,3,4114,2
2808,3,1182,1
2808,3,4101,4
2808,3,171,5
2808,3,957,5
2808,3,2028,3
2808,3,852,4
2808,3,2353,4
2808,3,2191,1
2809,1,3201,1
2809,1,2907,2
2809,1,1110,2
2809,1,4049,5
2809,1,796,1
2809,1,2366,3
2809,1,1366,3
2809,1,523,3
2809,1,871,5
2809,1,1209,3
2809,2,1077,1
2809,2,2975,3
2809,2,2111,3
2809,2,3651,5
2809,2,1215,3
2809,2,541,5
2809,2,4762,5
2809,2,356,5
2809,2,1336,3
2809,2,4661,3
2809,3,3119,4
2809,3,3336,4
2809,3,489,4
2809,3,3135,1
2809,3,4070,1
2809,3,3668,1
2809,3,400,1
2809,3,324,1
2809,3,1568,2
2809,3,3139,2
2810,1,1144,4
2810,1,4391,3
2810,1,3726,4
2810,1,23,5
2810,1,4352,2
2810,1,4805,3
2810,1,4201,2
2810,1,3066,4
2810,1,3357,3
2810,1,1076,1
2810,2,767,5
2810,2,544,2
2810,2,951,2
2810,2,4,3
2810,2,2571,4
2810,2,1853,3
2810,2,3565,1
2810,2,3070,3
2810,2,3082,3
2810,2,1079,2
2810,3,1363,5
2810,3,1610,5
2810,3,1465,2
2810,3,414,2
2810,3,1502,5
2810,3,2259,4
2810,3,3383,3
2810,3,4706,4
2810,3,1339,2
2810,3,2721,5
2810,4,248,3
2810,4,810,5
2810,4,3894,3
2810,4,2083,2
2810,4,2595,1
2810,4,2583,5
2810,4,3800,2
2810,4,866,2
2810,4,4568,4
2810,4,449,5
2810,5,4465,5
2810,5,1542,2
2810,5,3631,4
2810,5,4734,1
2810,5,4428,2
2810,5,3559,2
2810,5,1236,2
2810,5,2357,3
2810,5,2637,3
2810,5,754,1
2811,1,4480,1
2811,1,2621,4
2811,1,1539,5
2811,1,3361,1
2811,1,1836,2
2811,1,2745,4
2811,1,4679,4
2811,1,3250,3
2811,1,3684,4
2811,1,4684,2
2812,1,2471,3
2812,1,4547,2
2812,1,4544,1
2812,1,2927,2
2812,1,1009,5
2812,1,918,2
2812,1,1391,2
2812,1,694,1
2812,1,3990,3
2812,1,3600,1
2813,1,1164,2
2813,1,4804,3
2813,1,3038,5
2813,1,1271,4
2813,1,333,3
2813,1,1005,5
2813,1,4767,1
2813,1,399,1
2813,1,4636,1
2813,1,4759,3
2813,2,3605,1
2813,2,4283,2
2813,2,43,5
2813,2,187,3
2813,2,806,4
2813,2,2350,4
2813,2,4507,5
2813,2,4596,5
2813,2,159,2
2813,2,845,1
2813,3,1057,3
2813,3,2796,1
2813,3,1697,3
2813,3,4632,3
2813,3,570,1
2813,3,3829,1
2813,3,1925,2
2813,3,1201,2
2813,3,920,3
2813,3,4462,1
2813,4,462,4
2813,4,586,1
2813,4,2783,2
2813,4,791,3
2813,4,4823,4
2813,4,4676,2
2813,4,3962,1
2813,4,4680,2
2813,4,1944,3
2813,4,1800,4
2814,1,2801,1
2814,1,4772,2
2814,1,2528,5
2814,1,1015,4
2814,1,2385,2
2814,1,2294,3
2814,1,397,3
2814,1,2748,5
2814,1,468,3
2814,1,3737,2
2815,1,3871,2
2815,1,3886,4
2815,1,3158,2
2815,1,3504,5
2815,1,3867,5
2815,1,4823,3
2815,1,1468,4
2815,1,2797,5
2815,1,2185,1
2815,1,416,5
2815,2,615,5
2815,2,4795,4
2815,2,3155,4
2815,2,2573,2
2815,2,1299,2
2815,2,1142,3
2815,2,424,3
2815,2,1322,1
2815,2,3092,2
2815,2,2400,5
2815,3,2828,3
2815,3,4290,3
2815,3,959,4
2815,3,3863,3
2815,3,863,4
2815,3,1731,3
2815,3,720,5
2815,3,3559,4
2815,3,4265,2
2815,3,2249,1
2816,1,4654,4
2816,1,348,5
2816,1,3690,1
2816,1,315,5
2816,1,4369,4
2816,1,1949,5
2816,1,3420,1
2816,1,2077,4
2816,1,3389,3
2816,1,911,4
2817,1,2507,1
2817,1,542,3
2817,1,3100,5
2817,1,2378,4
2817,1,2650,2
2817,1,472,1
2817,1,224,4
2817,1,581,1
2817,1,2127,4
2817,1,3462,1
2817,2,3438,3
2817,2,206,3
2817,2,1301,2
2817,2,660,2
2817,2,4506,3
2817,2,282,1
2817,2,1195,2
2817,2,4457,1
2817,2,1995,3
2817,2,4528,2
2817,3,2321,2
2817,3,1243,5
2817,3,464,3
2817,3,4727,4
2817,3,2231,3
2817,3,2513,1
2817,3,588,5
2817,3,4733,5
2817,3,2862,1
2817,3,544,1
2817,4,2956,4
2817,4,4235,2
2817,4,1222,3
2817,4,3286,1
2817,4,1967,4
2817,4,486,5
2817,4,2665,5
2817,4,4340,4
2817,4,3484,4
2817,4,3453,3
2818,1,2082,1
2818,1,3751,1
2818,1,1119,3
2818,1,670,4
2818,1,1874,3
2818,1,657,5
2818,1,2513,2
2818,1,2461,5
2818,1,3619,3
2818,1,4007,4
2818,2,1945,4
2818,2,3387,4
2818,2,4548,1
2818,2,4602,1
2818,2,1811,2
2818,2,2790,5
2818,2,159,5
2818,2,554,1
2818,2,2036,2
2818,2,2730,3
2818,3,2878,4
2818,3,2559,1
2818,3,4555,5
2818,3,2555,2
2818,3,4084,3
2818,3,3853,1
2818,3,2401,3
2818,3,2627,1
2818,3,4714,4
2818,3,2656,1
2818,4,1007,5
2818,4,1602,2
2818,4,648,2
2818,4,2998,1
2818,4,3932,4
2818,4,1078,5
2818,4,323,2
2818,4,1963,2
2818,4,4576,2
2818,4,1188,3
2818,5,3827,4
2818,5,1439,1
2818,5,1130,4
2818,5,267,3
2818,5,1510,2
2818,5,3988,2
2818,5,1553,1
2818,5,473,2
2818,5,2922,2
2818,5,1996,5
2819,1,194,2
2819,1,1587,1
2819,1,1251,5
2819,1,16,2
2819,1,4457,2
2819,1,2958,1
2819,1,2517,3
2819,1,3205,5
2819,1,4807,2
2819,1,1056,1
2819,2,4346,2
2819,2,320,2
2819,2,159,4
2819,2,3986,1
2819,2,3921,2
2819,2,539,5
2819,2,2483,4
2819,2,1133,4
2819,2,4802,3
2819,2,1303,4
2819,3,1819,3
2819,3,2882,3
2819,3,4066,2
2819,3,270,1
2819,3,236,2
2819,3,3521,2
2819,3,1867,2
2819,3,2314,1
2819,3,4488,1
2819,3,1296,3
2820,1,2400,3
2820,1,2845,2
2820,1,1980,3
2820,1,201,2
2820,1,2089,2
2820,1,1751,1
2820,1,2432,3
2820,1,2062,4
2820,1,2536,3
2820,1,3128,4
2820,2,543,5
2820,2,192,5
2820,2,1314,3
2820,2,4622,1
2820,2,2561,3
2820,2,1177,5
2820,2,723,2
2820,2,1468,5
2820,2,3666,2
2820,2,1981,1
2820,3,2040,1
2820,3,209,3
2820,3,2473,5
2820,3,4691,2
2820,3,1794,2
2820,3,4638,3
2820,3,297,2
2820,3,445,3
2820,3,2018,2
2820,3,841,5
2820,4,4058,5
2820,4,4766,2
2820,4,4086,3
2820,4,876,3
2820,4,2445,4
2820,4,1835,3
2820,4,24,2
2820,4,939,5
2820,4,4491,2
2820,4,4107,5
2821,1,2035,4
2821,1,1182,2
2821,1,2974,2
2821,1,766,5
2821,1,700,3
2821,1,4501,2
2821,1,4608,3
2821,1,1261,4
2821,1,4108,1
2821,1,561,1
2822,1,1553,1
2822,1,1666,3
2822,1,3155,3
2822,1,2222,2
2822,1,170,2
2822,1,1978,2
2822,1,940,4
2822,1,3303,1
2822,1,3318,5
2822,1,638,5
2822,2,2802,1
2822,2,3561,1
2822,2,3577,1
2822,2,4689,3
2822,2,731,3
2822,2,1535,5
2822,2,2025,4
2822,2,889,2
2822,2,2214,5
2822,2,3807,1
2822,3,1121,4
2822,3,406,5
2822,3,645,5
2822,3,4666,5
2822,3,2913,2
2822,3,4111,3
2822,3,4770,3
2822,3,3564,4
2822,3,2816,4
2822,3,3648,5
2823,1,4268,1
2823,1,2842,5
2823,1,2550,3
2823,1,4378,3
2823,1,1469,4
2823,1,2052,1
2823,1,4756,2
2823,1,959,1
2823,1,1677,5
2823,1,570,1
2823,2,3029,3
2823,2,2644,2
2823,2,4088,3
2823,2,962,4
2823,2,3410,5
2823,2,4048,2
2823,2,4474,2
2823,2,525,5
2823,2,625,5
2823,2,1505,2
2824,1,3576,4
2824,1,3662,2
2824,1,1896,4
2824,1,2787,3
2824,1,1501,1
2824,1,1964,4
2824,1,3207,3
2824,1,2277,1
2824,1,1975,4
2824,1,3276,2
2824,2,2939,2
2824,2,4814,3
2824,2,4446,4
2824,2,875,5
2824,2,509,4
2824,2,417,5
2824,2,4382,3
2824,2,2722,1
2824,2,2148,4
2824,2,489,4
2824,3,4069,4
2824,3,3244,3
2824,3,3347,3
2824,3,2409,5
2824,3,1012,2
2824,3,1693,2
2824,3,2791,2
2824,3,2474,3
2824,3,2253,1
2824,3,1145,4
2824,4,3000,4
2824,4,4672,5
2824,4,169,5
2824,4,1746,1
2824,4,1652,5
2824,4,2717,5
2824,4,3366,4
2824,4,1635,1
2824,4,4689,2
2824,4,1566,2
2824,5,1461,1
2824,5,680,5
2824,5,4334,2
2824,5,1061,4
2824,5,2804,2
2824,5,3812,2
2824,5,1503,5
2824,5,2138,1
2824,5,4298,5
2824,5,2694,2
2824,6,3543,5
2824,6,2389,2
2824,6,1317,4
2824,6,2217,1
2824,6,1698,4
2824,6,3386,4
2824,6,376,3
2824,6,1702,4
2824,6,538,1
2824,6,2016,5
2825,1,2506,3
2825,1,1517,5
2825,1,3069,2
2825,1,2591,4
2825,1,1730,5
2825,1,2874,4
2825,1,3716,5
2825,1,4750,2
2825,1,1255,1
2825,1,3017,5
2825,2,3183,1
2825,2,999,2
2825,2,4406,3
2825,2,1407,1
2825,2,4464,2
2825,2,4585,4
2825,2,304,5
2825,2,1484,2
2825,2,147,1
2825,2,4479,5
2826,1,2251,5
2826,1,2162,4
2826,1,3061,1
2826,1,1515,4
2826,1,4541,1
2826,1,413,1
2826,1,1914,4
2826,1,587,4
2826,1,735,2
2826,1,4714,2
2827,1,4593,5
2827,1,1291,4
2827,1,4211,1
2827,1,4761,1
2827,1,709,1
2827,1,2313,5
2827,1,1886,2
2827,1,1473,5
2827,1,846,5
2827,1,3476,5
2827,2,1430,2
2827,2,3175,5
2827,2,3380,2
2827,2,801,1
2827,2,4547,5
2827,2,1652,4
2827,2,174,1
2827,2,4284,5
2827,2,942,5
2827,2,2335,3
2827,3,1310,2
2827,3,4715,4
2827,3,816,2
2827,3,1511,2
2827,3,2065,1
2827,3,3231,3
2827,3,4067,5
2827,3,1299,4
2827,3,3703,4
2827,3,4248,4
2827,4,603,5
2827,4,877,3
2827,4,412,3
2827,4,3338,4
2827,4,3822,5
2827,4,87,1
2827,4,4173,3
2827,4,3657,3
2827,4,1211,4
2827,4,3203,4
2828,1,3518,1
2828,1,973,1
2828,1,2971,4
2828,1,806,5
2828,1,1258,1
2828,1,3995,3
2828,1,1680,1
2828,1,2992,5
2828,1,2210,2
2828,1,4388,2
2828,2,2722,2
2828,2,4411,3
2828,2,964,5
2828,2,2655,1
2828,2,4246,1
2828,2,2080,5
2828,2,1670,3
2828,2,4318,2
2828,2,4161,3
2828,2,2913,2
2828,3,1269,2
2828,3,474,2
2828,3,180,3
2828,3,4083,4
2828,3,1051,2
2828,3,1594,5
2828,3,4179,3
2828,3,4061,5
2828,3,3960,2
2828,3,2080,5
2828,4,2559,5
2828,4,2520,3
2828,4,1576,3
2828,4,2500,4
2828,4,1046,3
2828,4,3561,3
2828,4,4558,5
2828,4,3968,3
2828,4,19,4
2828,4,902,1
2828,5,2037,4
2828,5,893,5
2828,5,377,3
2828,5,1343,1
2828,5,2717,3
2828,5,374,5
2828,5,965,3
2828,5,948,2
2828,5,3673,3
2828,5,122,4
2829,1,1867,3
2829,1,3225,5
2829,1,4816,2
2829,1,1440,3
2829,1,4478,3
2829,1,2808,1
2829,1,4587,3
2829,1,4499,5
2829,1,2854,3
2829,1,4008,5
2830,1,2879,5
2830,1,3135,3
2830,1,426,5
2830,1,2766,3
2830,1,2156,5
2830,1,47,1
2830,1,1439,5
2830,1,544,2
2830,1,3785,2
2830,1,763,3
2830,2,2448,4
2830,2,959,3
2830,2,1207,1
2830,2,2971,5
2830,2,3573,5
2830,2,4783,3
2830,2,832,1
2830,2,3704,1
2830,2,2130,1
2830,2,4727,3
2830,3,1647,2
2830,3,1486,2
2830,3,112,4
2830,3,1923,2
2830,3,2542,4
2830,3,621,1
2830,3,2458,4
2830,3,3804,2
2830,3,3153,5
2830,3,3240,1
2830,4,1657,1
2830,4,2577,5
2830,4,3384,4
2830,4,2725,1
2830,4,715,1
2830,4,4249,4
2830,4,991,1
2830,4,2452,5
